id,lawfirm_name,interests_represented,web,registration_date,lobby_costs,lobby_fte,activity,networking,goals,info_members
206015,Clifford Chance LLP,Advances interests of their clients,http://www.cliffordchance.com,"2021-8-31, 22:00","150,000",0.600000024,"Events

CER/Clifford Chance hybrid lunch on 'How to achieve energy security in Europe'. 21 September 2022 - https://www.cer.org.uk/events/cerclifford-chance-hybrid-lunch-how-achieve-energy-security-europe

CER/Clifford Chance hybrid discussion on 'Industrial policy and the future of state aid'. 01 March 2023 - https://www.cer.eu/events/cerclifford-chance-hybrid-discussion-industrial-policy-and-future-state-aid

CER/Clifford Chance hybrid discussion on 'Can the 'Brussels effect' survive in today's geopolitical context?' 07 June 2023
https://www.cer.eu/events/cerclifford-chance-hybrid-discussion-can-brussels-effect-survive-todays-geopolitical-context

The conference “Antitrust Horizon 2023 : Meet The Enforcers” organised by Concurrences in partnership with Clifford Chance and Compass Lexecon took place in Brussels on October 5th, 2023 - https://www.concurrences.com/en/events/antitrust-horizon-meet-the-enforcers

CER/Clifford Chance Hybrid Discussion on 'the Polish elections and the future of the EU's rule of law' 29 November 2023
https://www.cer.eu/events/cerclifford-chance-hybrid-discussion-polish-elections-and-future-eus-rule-law


Publications

Please find all our client briefings on these topics here: https://www.cliffordchance.com/briefings.html 

https://www.cliffordchance.com/content/dam/cliffordchance/briefings/2023/04/the-european-net-zero-industry-act.pdf

https://www.cliffordchance.com/content/dam/cliffordchance/briefings/2023/07/changing-times-recent-developments-in-the-uk-and-eu-securitisation-regulatory-framework.pdf

https://www.cliffordchance.com/content/dam/cliffordchance/Thought_Leadership/across-the-board/eu-foreign-subsidies-regulation.pdf

https://www.cliffordchance.com/content/dam/cliffordchance/briefings/2024/02/low-carbon-fuels-decoding-eu-legislation-for-the-transport-sector.pdf 

https://www.cliffordchance.com/briefings/2024/04/german-government-introduces-draft-bill-to-enable-ccs-new-opport.html",Think tank Centre for European Reform (CER) https://www.cer.eu/corporate-donors,"We are one of the world's leading law firms, operating across five continents. Our clients include corporates from all the commercial and industrial sectors, trade bodies and not-for-profit organisations.","Our EU public policy work is spread across different European offices. While we have identified six people engaged in activities that fall under the scope of the register, in reality these people spend less than 10% of their time on relevant activities."
206067,Parulski&Wspólnicy Szymon Parulski Wojciech Krok Doradcy Podatkowi s.c.,Promotes their own interests or the collective interests of their members,http://www.parulski.com,"2018-9-27, 22:00","500,000",0.25,PREPARING AND PRESENTATION OF REPORTS AND ANALYSES.,None.,"Tax advisory services for business entities, providing advice to authorities in process of creating tax regulations, participating in ground-breaking cases, engaging in opinion-forming activities in the media, and publishing books and newspaper/magazine articles.",None.
206119,Bird & Bird LLP Belgium,Advances interests of their clients,https://www.twobirds.com/en/about,"2018-9-20, 22:00","325,000",3.5,"Since July 2018, Bird & Bird publishes a Regulatory & Public Affairs monthly newsletter entitled 'Connected' and prepares regular social media posts with updates regarding regulatory developments. 

The firm also publishes a number of trackers showing the progress of national implementation of certain EU legislation.

We organise webinars and podcasts several times a year on topical EU regulatory issues as well as regularly posting updates on social media.","International Trademark Association (INTA)
L'Association Litteraire et Artistique Internationale (ALAI)
International Association for Protection of Intellectual Property (AIPPI)
American Chamber of Commerce in Belgium
Brussels Bar Association & National Bar Associations
International Institute of Communications (IIC)","Bird & Bird is an international law firm with a focus on helping organisations being changed by technology and the digital world. With over 1600 lawyers in 31 offices across Europe, the Middle East and Asia-Pacific, we're ready to help companies wherever they are in the world. 

- We create innovative solutions that solve problems and streamline processes to help companies be more efficient. 

- We constantly seek new and creative ways to deliver services that help companies reduce costs, manage risks and open up new opportunities to grow their business.

- To provide a smarter service, we automate legal processes.

- To manage the legal workload of clients, we collaborate with them to create bespoke platforms that deliver the insight they need.

- To help businesses thrive in a digital world, we partner with like-minded professionals who share our commitment.","Bird & Bird has a worldwide team consisting of lawyers who also have a regulatory aspect to their work. Above, only the dedicated public affairs professionals are listed."
206120,Gide,Advances interests of their clients,https://www.gide.com/,"2016-4-18, 22:00","445,000",2.0,,"-Membre d'Invest Europe
-Membre du Comité national des conseillers du Commerce extérieur de la France","Notre clientèle, composée de sociétés nationales et internationales, cotées ou non, reflète notre engagement envers les milieux d’affaires. Nous offrons une assistance juridique à compétence multiple, conseillant des investisseurs étrangers, des banques, des institutions internationales, des administrations et de grands groupes nationaux sur tous les aspects juridiques de leurs investissements et de leurs opérations commerciales et financières.","Pour la plupart des personnes concernées, les activités couvertes par le registre ne représentent qu'une activité très occasionnelle."
206140,"Silverback Smart Advocacy Services, SLU",Advances interests of their clients,https://www.silverbackadvocacy.com/,"2022-10-30, 23:00","20,000",0.55000001192093,,,silverback es una firma española de servicios legales y de consultoría estratégica especializada en asesoramiento regulatorio aplicado a asuntos públicos.,
206200,DLA Piper UK LLP - Belgium,Advances interests of their clients,http://www.dlapiper.com,"2014-10-2, 22:00","420,000",1.25,Regular analysis of EU legislative development (representing views of the authors only) on https://www.dlapiper.com/en/belgium/insights/publications/,- Bar of Brussels and multiple bars throughout Europe and beyond,DLA Piper is an international law firm. We provide legal services and policy advice to a wide range of clients in multiple jurisdictions.,
206267,"DELOITTE ABOGADOS Y ASESORES TRIBUTARIOS, SLU",Promotes their own interests or the collective interests of their members,http://www.deloitte.es,"2024-10-28, 23:00","100,000",0.5,"Deloitte Abogados y Asesores Tributarios, S.L. realiza o participa en actos o eventos a nivel nacional sobre las implicaciones de las políticas europeas para las empresas españolas; estos actos son, fundamentalmente relativos al área de tributación y regulatoria.","Deloitte hace referencia a Deloitte Touche Tohmatsu Limited («DTTL») y a su red global de firmas miembro y sus entidades vinculadas, ya sea a una o a varias de ellas. DTTL (también denominada «Deloitte Global») y cada una de sus firmas miembro son entidades jurídicamente separadas e independientes. DTTL no presta servicios a Clientes.","(a) El asesoramiento jurídico, tributario, regulatorio, económico y en materia de recursos humanos a toda clase
de personas físicas o jurídicas, españolas o extranjeras;
(b) La representación de personas físicas o jurídicas, españolas o extranjeras, en todo tipo de proceso, con las
limitaciones que imponga la Ley.
(c) La asesoría y consultoría científica, técnica, organizativa o tecnológica en el ámbito jurídico, tributario,
regulatorio y económico.
(d) El desarrollo de actividades de investigación científica y de formación empresarial y profesional, a través de
conferencias, seminarios, manuales, libros y cualquier otro medio audiovisual, la publicación y comercialización
de los mismos y el diseño, desarrollo y comercialización de aplicaciones informáticas, bases de datos y otras
herramientas informáticas relacionadas con las actividades profesiones referidas anteriormente.
(e) La enseñanza en cualquiera de sus niveles o grados educativos o profesionales en relación con las actividad",
206602,"Gibson, Dunn & Crutcher LLP",Advances interests of their clients,https://www.gibsondunn.com/,"2022-5-17, 22:00","10,000",0.30000001192093,,,"Gibson, Dunn & Crutcher, with more than 1,600 lawyers in 20 offices in major cities throughout the United States, Europe, the Middle East, Asia and South America, is committed to providing the highest quality legal services to its clients. In Europe, our established, internationally networked group of qualified U.S., English, French, Spanish and German lawyers have considerable experience in representing clients with international business interests that require a coordinated and seamless response within and across European national borders.",
206934,"Alinea, Avocats Associés",Advances interests of their clients,https://alinea-avocats.eu/fr/,"2023-5-11, 22:00","45,000",0.75,,,"Alinea, Avocats Associés, équipe d’avocats basés à Paris puis à Bruxelles, offre aux acteurs professionnels, en particulier des filières agricole et agroalimentaire ainsi que des professions libérales et réglementées, un conseil et une assistance juridique sur mesure tant en conseil, affaires publiques qu’en contentieux.

Nous offrons à ces acteurs de différents secteurs professionnels, regroupés au sein d’interprofessions, associations, organisations de producteurs, associations d’organisations de producteurs, syndicats professionnels, conseils nationaux professionnels, ordres professionnels, une gamme complète de compétences pour les accompagner dans la constitution et le fonctionnement de leur organisation collective, leur évolution au grès des changements législatifs tant nationaux qu’européens, et les aider à devenir des interlocuteurs privilégiés des autorités publiques ou encore défendre leur intérêt en justice.",
206960,Advokatfirman Vinge KB,Advances interests of their clients,https://www.vinge.se,"2015-3-26, 23:00","10,000",1.0,,"Swedish Bar Association 
www.advokatsamfundet.se","Vinge is one of Sweden’s premier law firms. The firm has extensive knowledge in working on the global market and its mandates are predominantly international. Today, it is a full-service law firm with approximately 450 employees with offices in Sweden and Brussels. As a Swedish law firm it is bound by the Swedish Bar Association’s rules and regulations.","The actual FTE is, as a maximum, 0.25."
207080,Navas Cusi SLP,Advances interests of their clients,www.navascusi.com,"2023-6-7, 22:00","625,000",2.5,,,"Navas&Cusi it is a multidisciplinary leading law firm with an international vocation. Navas&Cusi specializes in banking law, financial law, European Union law, tax law and new technologies, as well as litigation. The aim of our firm is to represent the interests of our clients at the European Institutions.","•	100%: Associate lawyer
•	50%: Legal manager and associate lawyer
•	25%: 2 Associates lawyer"
